ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESTBICI,ID_ORDEM
340,36,325142,7392281,03400013,0,69.2,13,1,29052018,1,1,1,3,1,034000131,0,69.2,1,3,1,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1,3.0,32.0,,,,5700.0,3,03400013102,1,55.533167,2,5,26,2,5,5,8,3,,339.0,36.0,324101.0,7392944.0,1.0,,,,,,,,,,,,,,,,,,,1.0,91.274095,5.0,2,340.0,36.0,-46.71327440672658,-23.570163799198575,339.0,36.0,-46.72339252586174,-23.564065134384112,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,9.0,0.0,1.0,9.0,20.0,1.0,20.0,15.0,4.0,,,,1.0,2.0,4.0,124776
340,36,325142,7392281,03400013,0,69.2,13,1,29052018,1,1,1,3,1,034000131,0,69.2,1,3,1,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1,3.0,32.0,,,,5700.0,3,03400013102,0,55.533167,2,5,26,2,5,5,8,3,,339.0,36.0,324101.0,7392944.0,1.0,,,,,,,,,,,,,,,,,,,2.0,91.274095,5.0,2,339.0,36.0,-46.72339252586174,-23.564065134384112,340.0,36.0,-46.71327440672658,-23.570163799198575,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,18.0,20.0,1.0,20.0,15.0,4.0,,,,1.0,2.0,3.0,124777
340,36,324815,7391856,03400432,1,69.2,432,1,12102017,1,1,1,2,1,034004321,1,69.2,1,2,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1,4.0,28.0,2008.0,,,3213.13,3,03400432101,1,94.95611,1,1,47,1,1,5,1,3,,,,,,,340.0,36.0,324815.0,7391856.0,1.0,2.0,5.0,14.0,4.0,,,,,,,,,,1.0,156.069488,3.0,2,340.0,36.0,-46.716527154335914,-23.573965590758668,340.0,36.0,-46.71671946411875,-23.57293406306482,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,18.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,1.0,124870
340,36,324815,7391856,03400432,0,69.2,432,1,12102017,1,1,1,2,1,034004321,0,69.2,1,2,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1,4.0,28.0,2008.0,,,3213.13,3,03400432101,0,94.95611,1,1,47,1,1,5,1,3,,,,,,,340.0,36.0,324815.0,7391856.0,1.0,2.0,5.0,14.0,4.0,,,,,,,,,,2.0,156.069488,3.0,2,340.0,36.0,-46.71671946411875,-23.57293406306482,340.0,36.0,-46.716527154335914,-23.573965590758668,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,19.0,30.0,1.0,19.0,45.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,3.0,124871
340,36,325910,7392630,03400937,0,20.109756,937,1,18092017,1,1,1,1,1,034009371,0,20.109756,1,1,2,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,2.0,1,1.0,56.0,1975.0,2012.0,,14574.08,3,03400937101,0,32.354722,1,1,53,1,1,5,1,3,,,,,,,339.0,36.0,323937.0,7393282.0,2.0,2.0,2.0,11.0,3.0,,,,,,,,,,3.0,53.178093,6.0,6,340.0,36.0,-46.70571136569985,-23.56709556666385,339.0,36.0,-46.72495891823354,-23.560995673529508,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,15.0,0.0,1.0,15.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,1.0,1.0,124907
340,36,325910,7392630,03400937,0,20.109756,937,1,18092017,1,1,1,1,1,034009371,0,20.109756,1,1,2,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,2.0,1,1.0,56.0,1975.0,2012.0,,14574.08,3,03400937101,0,32.354722,1,1,53,1,1,5,1,3,,,,,,,339.0,36.0,323937.0,7393282.0,2.0,2.0,2.0,11.0,3.0,,,,,,,,,,4.0,53.178093,6.0,6,339.0,36.0,-46.72495891823354,-23.560995673529508,340.0,36.0,-46.70571136569985,-23.56709556666385,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,17.0,30.0,1.0,17.0,45.0,1.0,15.0,15.0,4.0,,,,1.0,1.0,8.0,124908
340,36,325693,7392917,03401082,0,20.109756,1082,1,26062018,1,1,1,3,1,034010821,0,20.109756,1,3,2,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,1.0,57.0,2005.0,,,26500.0,1,03401082102,0,18.922007,2,3,20,1,5,4,5,2,0.0,31.0,36.0,331434.0,7394817.0,2.0,,,,,,,,,,,,,,,,,,,3.0,31.100136,3.0,4,340.0,36.0,-46.70780326240114,-23.564481015339464,339.0,36.0,-46.713153153173046,-23.562327208484877,,,,,,,,,,,,,8.0,7.0,2.0,2.0,15.0,,,,17.0,0.0,1.0,17.0,5.0,1.0,5.0,15.0,4.0,,,,1.0,1.0,4.0,125064
340,36,325693,7392917,03401082,0,20.109756,1082,1,26062018,1,1,1,3,1,034010821,0,20.109756,1,3,2,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,1.0,57.0,2005.0,,,26500.0,1,03401082102,0,18.922007,2,3,20,1,5,4,5,2,0.0,31.0,36.0,331434.0,7394817.0,2.0,,,,,,,,,,,,,,,,,,,4.0,31.100136,3.0,4,339.0,36.0,-46.713153153173046,-23.562327208484877,340.0,36.0,-46.70780326240114,-23.564481015339464,,,,,,,,,,,,,7.0,8.0,2.0,2.0,15.0,,,,18.0,15.0,1.0,18.0,20.0,1.0,5.0,15.0,4.0,,,,1.0,1.0,3.0,125065
340,36,325360,7393345,03401113,0,20.109756,1113,1,27062018,1,1,1,3,1,034011131,0,20.109756,1,3,2,5.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,1,1.0,69.0,1995.0,2010.0,2013.0,29407.35,3,03401113102,1,32.354722,2,2,57,1,1,5,1,1,17000.0,,,,,,101.0,36.0,326289.0,7395892.0,2.0,2.0,1.0,12.0,5.0,,,,,,,,,,1.0,53.178093,3.0,7,340.0,36.0,-46.71101470239124,-23.56058090595394,101.0,36.0,-46.701619975655525,-23.537684811088532,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,9.0,0.0,1.0,9.0,20.0,1.0,20.0,15.0,4.0,,,,1.0,2.0,3.0,125161
340,36,325360,7393345,03401113,0,20.109756,1113,1,27062018,1,1,1,3,1,034011131,0,20.109756,1,3,2,5.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,1,1.0,69.0,1995.0,2010.0,2013.0,29407.35,3,03401113102,0,32.354722,2,2,57,1,1,5,1,1,17000.0,,,,,,101.0,36.0,326289.0,7395892.0,2.0,2.0,1.0,12.0,5.0,,,,,,,,,,2.0,53.178093,3.0,7,101.0,36.0,-46.701619975655525,-23.537684811088532,82.0,36.0,-46.69254889412876,-23.567347831553842,,,,,,,,,,,,,3.0,11.0,2.0,2.0,15.0,,,,13.0,0.0,1.0,13.0,20.0,1.0,20.0,15.0,4.0,,,,1.0,1.0,4.0,125162
340,36,325360,7393345,03401113,0,20.109756,1113,1,27062018,1,1,1,3,1,034011131,0,20.109756,1,3,2,5.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,1,1.0,69.0,1995.0,2010.0,2013.0,29407.35,3,03401113102,0,32.354722,2,2,57,1,1,5,1,1,17000.0,,,,,,101.0,36.0,326289.0,7395892.0,2.0,2.0,1.0,12.0,5.0,,,,,,,,,,3.0,53.178093,3.0,7,82.0,36.0,-46.69254889412876,-23.567347831553842,81.0,36.0,-46.688318831656694,-23.57438301987087,,,,,,,,,,,,,11.0,3.0,2.0,2.0,15.0,,,,14.0,0.0,1.0,14.0,10.0,3.0,10.0,15.0,4.0,,,,1.0,1.0,1.0,125163
340,36,325360,7393345,03401113,0,20.109756,1113,1,27062018,1,1,1,3,1,034011131,0,20.109756,1,3,2,5.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,1,1.0,69.0,1995.0,2010.0,2013.0,29407.35,3,03401113102,0,32.354722,2,2,57,1,1,5,1,1,17000.0,,,,,,101.0,36.0,326289.0,7395892.0,2.0,2.0,1.0,12.0,5.0,,,,,,,,,,4.0,53.178093,3.0,7,81.0,36.0,-46.688318831656694,-23.57438301987087,340.0,36.0,-46.71101470239124,-23.56058090595394,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,18.0,30.0,3.0,18.0,50.0,1.0,20.0,15.0,4.0,,,,1.0,1.0,3.0,125164
340,36,325360,7393345,03401113,0,20.109756,1113,1,27062018,1,1,1,3,1,034011131,0,20.109756,1,3,2,5.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,1,1.0,69.0,1995.0,2010.0,2013.0,29407.35,3,03401113103,1,18.922007,3,3,23,2,5,4,1,1,1800.0,84.0,36.0,329431.0,7395939.0,2.0,65.0,36.0,330037.0,7388892.0,2.0,2.0,11.0,11.0,2.0,,,,,,,,,,1.0,31.100136,3.0,7,340.0,36.0,-46.71101470239124,-23.56058090595394,65.0,36.0,-46.66571496681558,-23.601283543016095,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,6.0,40.0,1.0,7.0,15.0,1.0,35.0,15.0,4.0,,,,7.0,1.0,3.0,125168
340,36,325360,7393345,03401113,0,20.109756,1113,1,27062018,1,1,1,3,1,034011131,0,20.109756,1,3,2,5.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,8.0,0.0,3.0,1,1.0,69.0,1995.0,2010.0,2013.0,29407.35,3,03401113103,0,18.922007,3,3,23,2,5,4,1,1,1800.0,84.0,36.0,329431.0,7395939.0,2.0,65.0,36.0,330037.0,7388892.0,2.0,2.0,11.0,11.0,2.0,,,,,,,,,,2.0,31.100136,3.0,7,65.0,36.0,-46.66571496681558,-23.601283543016095,340.0,36.0,-46.71101470239124,-23.56058090595394,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,12.0,50.0,1.0,13.0,30.0,1.0,40.0,15.0,4.0,,,,7.0,1.0,3.0,125169
340,36,325596,7391624,03401119,0,20.109756,1119,1,08062018,1,1,1,2,1,034011191,0,20.109756,1,2,2,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,2.0,42.0,2013.0,,,9680.0,1,03401119102,1,18.922007,2,3,24,2,5,4,8,1,680.0,339.0,36.0,323528.0,7393259.0,1.0,,,,,,,,,,,,,,,,,,,1.0,31.100136,6.0,2,340.0,36.0,-46.70890439348155,-23.57614454686334,339.0,36.0,-46.728967356309674,-23.561158825734534,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,13.0,30.0,1.0,13.0,45.0,1.0,15.0,15.0,4.0,,,,6.0,1.0,1.0,125200
340,36,325596,7391624,03401119,0,20.109756,1119,1,08062018,1,1,1,2,1,034011191,0,20.109756,1,2,2,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,2.0,42.0,2013.0,,,9680.0,1,03401119102,0,18.922007,2,3,24,2,5,4,8,1,680.0,339.0,36.0,323528.0,7393259.0,1.0,,,,,,,,,,,,,,,,,,,2.0,31.100136,6.0,2,339.0,36.0,-46.728967356309674,-23.561158825734534,340.0,36.0,-46.70890439348155,-23.57614454686334,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,19.0,30.0,1.0,19.0,50.0,1.0,20.0,15.0,4.0,,,,6.0,1.0,1.0,125201
340,36,325438,7392151,03401271,1,20.109756,1271,1,26082018,1,1,1,2,1,034012711,1,20.109756,1,2,1,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1,2.0,38.0,2015.0,,,6000.0,3,03401271101,1,32.354722,1,1,30,1,1,5,1,1,6000.0,,,,,,81.0,36.0,327805.0,7391656.0,2.0,2.0,2.0,8.0,6.0,,,,,,,,,,1.0,53.178093,6.0,2,340.0,36.0,-46.710390380746034,-23.571369452970117,81.0,36.0,-46.68726306239113,-23.576092117650735,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,5.0,40.0,1.0,5.0,50.0,5.0,10.0,15.0,4.0,,,,1.0,1.0,1.0,125376
340,36,325438,7392151,03401271,0,20.109756,1271,1,26082018,1,1,1,2,1,034012711,0,20.109756,1,2,1,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1,2.0,38.0,2015.0,,,6000.0,3,03401271101,0,32.354722,1,1,30,1,1,5,1,1,6000.0,,,,,,81.0,36.0,327805.0,7391656.0,2.0,2.0,2.0,8.0,6.0,,,,,,,,,,2.0,53.178093,6.0,2,81.0,36.0,-46.68726306239113,-23.576092117650735,340.0,36.0,-46.710390380746034,-23.571369452970117,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,20.0,30.0,5.0,20.0,40.0,1.0,10.0,15.0,4.0,,,,1.0,1.0,3.0,125377
341,36,324802,7391912,03410310,0,23.573171,310,1,25062018,1,1,1,2,1,034103101,0,23.573171,1,2,1,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1,3.0,29.0,,,,3391.41,3,03410310102,1,28.845465,2,2,36,1,1,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,47.410292,3.0,2,341.0,36.0,-46.716647914223984,-23.57345858495545,342.0,36.0,-46.73485524036196,-23.58731573786799,,,,,,,,,,,,,8.0,10.0,2.0,2.0,15.0,,,,10.0,0.0,1.0,10.0,15.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,8.0,125580
341,36,324802,7391912,03410310,0,23.573171,310,1,25062018,1,1,1,2,1,034103101,0,23.573171,1,2,1,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1,3.0,29.0,,,,3391.41,3,03410310102,0,28.845465,2,2,36,1,1,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,2.0,47.410292,3.0,2,342.0,36.0,-46.73485524036196,-23.58731573786799,341.0,36.0,-46.716647914223984,-23.57345858495545,,,,,,,,,,,,,10.0,8.0,2.0,2.0,15.0,,,,10.0,45.0,1.0,11.0,0.0,1.0,15.0,15.0,4.0,,,,1.0,2.0,8.0,125581
341,36,324389,7391776,03410600,0,93.868896,600,1,08032018,1,1,1,3,1,034106001,0,93.868896,1,3,2,,,,,,,,,,,,,,,0,,,,,,6710.35,4,03410600102,1,123.932689,2,3,27,1,5,4,8,3,,339.0,36.0,322299.0,7393441.0,1.0,,,,,,,,,,,,,,,,,,,1.0,203.695279,4.0,2,341.0,36.0,-46.72070921396804,-23.57464172032741,339.0,36.0,-46.740982407946966,-23.55938129720209,,,,,,,,,,,,,8.0,4.0,2.0,2.0,15.0,,,,8.0,0.0,1.0,8.0,20.0,1.0,20.0,15.0,4.0,,,,1.0,2.0,1.0,125649
341,36,324389,7391776,03410600,0,93.868896,600,1,08032018,1,1,1,3,1,034106001,0,93.868896,1,3,2,,,,,,,,,,,,,,,0,,,,,,6710.35,4,03410600102,0,123.932689,2,3,27,1,5,4,8,3,,339.0,36.0,322299.0,7393441.0,1.0,,,,,,,,,,,,,,,,,,,2.0,203.695279,4.0,2,339.0,36.0,-46.740982407946966,-23.55938129720209,341.0,36.0,-46.72070921396804,-23.57464172032741,,,,,,,,,,,,,4.0,8.0,2.0,2.0,15.0,,,,17.0,40.0,2.0,18.0,0.0,1.0,20.0,15.0,4.0,,,,1.0,2.0,1.0,125650
345,4,321000,7417532,03450017,1,257.923077,17,1,26032018,1,1,0,1,1,034500171,1,257.923077,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,16.0,,,,1680.76,3,03450017101,1,323.926376,1,1,43,1,1,3,2,3,,,,,,,345.0,4.0,321000.0,7417532.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,1.0,532.404112,6.0,2,345.0,4.0,-46.75083434222407,-23.341732059801146,345.0,4.0,-46.75415036892866,-23.34031335388732,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,7.0,30.0,1.0,7.0,40.0,1.0,10.0,15.0,4.0,,,,2.0,2.0,3.0,126554
345,4,321000,7417532,03450017,0,257.923077,17,1,26032018,1,1,0,1,1,034500171,0,257.923077,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,16.0,,,,1680.76,3,03450017101,0,323.926376,1,1,43,1,1,3,2,3,,,,,,,345.0,4.0,321000.0,7417532.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,2.0,532.404112,6.0,2,345.0,4.0,-46.75415036892866,-23.34031335388732,345.0,4.0,-46.75083434222407,-23.341732059801146,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,18.0,10.0,1.0,10.0,15.0,4.0,,,,2.0,2.0,3.0,126555
347,5,312654,7418103,03470048,1,352.444444,48,1,10062018,1,1,1,5,1,034700481,1,352.444444,1,5,2,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1,3.0,37.0,2000.0,,,5223.9,3,03470048101,1,322.272991,1,1,52,1,1,4,1,3,,,,,,,347.0,5.0,311277.0,7416691.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,1.0,529.686614,6.0,2,347.0,5.0,-46.83236584438823,-23.33564305701231,347.0,5.0,-46.846004695280435,-23.348232734979305,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,11.0,45.0,1.0,11.0,55.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,126904
347,5,312654,7418103,03470048,0,352.444444,48,1,10062018,1,1,1,5,1,034700481,0,352.444444,1,5,2,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1,3.0,37.0,2000.0,,,5223.9,3,03470048101,0,322.272991,1,1,52,1,1,4,1,3,,,,,,,347.0,5.0,311277.0,7416691.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,2.0,529.686614,6.0,2,347.0,5.0,-46.846004695280435,-23.348232734979305,347.0,5.0,-46.83236584438823,-23.33564305701231,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,22.0,0.0,1.0,22.0,10.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,126905
347,5,313351,7417864,03470687,1,606.04,687,1,10062018,1,1,1,3,1,034706871,1,606.04,1,3,2,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,35.0,2012.0,,,4689.12,3,03470687101,1,518.469191,1,1,59,1,1,3,1,3,,,,,,,347.0,5.0,312198.0,7418375.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,1.0,852.153913,6.0,2,347.0,5.0,-46.82558091864539,-23.33788041599974,347.0,5.0,-46.836790268950836,-23.333135140491276,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,12.0,0.0,1.0,12.0,5.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,3.0,126990
347,5,313351,7417864,03470687,0,606.04,687,1,10062018,1,1,1,3,1,034706871,0,606.04,1,3,2,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,35.0,2012.0,,,4689.12,3,03470687101,0,518.469191,1,1,59,1,1,3,1,3,,,,,,,347.0,5.0,312198.0,7418375.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,2.0,852.153913,6.0,2,347.0,5.0,-46.836790268950836,-23.333135140491276,347.0,5.0,-46.82558091864539,-23.33788041599974,,,,,,,,,,,,,1.0,8.0,2.0,2.0,15.0,,,,22.0,0.0,1.0,22.0,5.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,3.0,126991
348,5,308573,7422917,03480039,0,28.8,39,1,01072018,1,1,1,2,1,034800391,0,28.8,1,2,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,31.0,,,,4500.0,1,03480039102,1,28.926691,2,2,53,1,1,4,1,1,2100.0,,,,,,999.0,99.0,289056.0,7465674.0,2.0,2.0,5.0,14.0,1.0,,,,,,,,,,1.0,47.543795,3.0,2,348.0,5.0,-46.871655679871736,-23.29170986405314,347.0,5.0,-46.831164777124364,-23.409095484721206,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,5.0,30.0,1.0,7.0,0.0,1.0,90.0,15.0,4.0,,,,2.0,2.0,3.0,127220
348,5,308573,7422917,03480039,0,28.8,39,1,01072018,1,1,1,2,1,034800391,0,28.8,1,2,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,31.0,,,,4500.0,1,03480039102,0,28.926691,2,2,53,1,1,4,1,1,2100.0,,,,,,999.0,99.0,289056.0,7465674.0,2.0,2.0,5.0,14.0,1.0,,,,,,,,,,2.0,47.543795,3.0,2,347.0,5.0,-46.831164777124364,-23.409095484721206,348.0,5.0,-46.871655679871736,-23.29170986405314,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,18.0,0.0,1.0,19.0,30.0,1.0,90.0,15.0,4.0,,,,2.0,2.0,3.0,127221
355,12,320451,7425187,03550020,0,244.233333,20,1,12052018,1,1,1,3,1,035500201,0,244.233333,1,3,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,31.0,,,,2000.0,1,03550020103,1,312.764069,3,3,24,1,1,4,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,514.057788,6.0,2,355.0,12.0,-46.755294728712556,-23.272557422027614,355.0,12.0,-46.74577289130251,-23.27615828704764,,,,,,,,,,,,,8.0,5.0,2.0,2.0,15.0,,,,8.0,0.0,1.0,8.0,10.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,4.0,127852
355,12,320451,7425187,03550020,0,244.233333,20,1,12052018,1,1,1,3,1,035500201,0,244.233333,1,3,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1,3.0,31.0,,,,2000.0,1,03550020103,0,312.764069,3,3,24,1,1,4,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,514.057788,6.0,2,355.0,12.0,-46.74577289130251,-23.27615828704764,355.0,12.0,-46.755294728712556,-23.272557422027614,,,,,,,,,,,,,5.0,8.0,2.0,2.0,15.0,,,,8.0,20.0,1.0,8.0,30.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,127853
358,21,339226,7420238,03580005,1,274.666667,5,1,11052018,1,1,1,6,1,035800051,1,274.666667,1,6,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5.0,21.0,,,,8800.0,3,03580005101,1,282.590766,1,1,40,1,1,3,1,1,6000.0,,,,,,358.0,21.0,338622.0,7420515.0,2.0,1.0,5.0,6.0,1.0,,,,,,,,,,1.0,464.465066,5.0,2,358.0,21.0,-46.5840260265341,-23.316055899692483,358.0,21.0,-46.572329530645156,-23.319189913416515,,,,,,,,,,,,,3.0,8.0,2.0,2.0,15.0,,,,14.0,30.0,1.0,14.0,40.0,1.0,10.0,15.0,4.0,,,,1.0,2.0,3.0,128811
358,21,339226,7420238,03580005,0,274.666667,5,1,11052018,1,1,1,6,1,035800051,0,274.666667,1,6,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,5.0,21.0,,,,8800.0,3,03580005101,0,282.590766,1,1,40,1,1,3,1,1,6000.0,,,,,,358.0,21.0,338622.0,7420515.0,2.0,1.0,5.0,6.0,1.0,,,,,,,,,,2.0,464.465066,5.0,2,358.0,21.0,-46.572329530645156,-23.319189913416515,358.0,21.0,-46.57820523223047,-23.316629375193024,,,,,,,,,,,,,8.0,3.0,2.0,2.0,15.0,,,,2.0,15.0,1.0,2.0,20.0,1.0,5.0,15.0,4.0,,,,1.0,2.0,3.0,128812
358,21,339025,7420572,03580559,0,353.409091,559,1,29062018,1,0,0,3,1,035805591,0,353.409091,1,3,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,6.0,10.0,,,,2000.0,1,03580559102,1,445.183298,2,2,27,1,1,3,1,1,1200.0,,,,,,358.0,21.0,339025.0,7420572.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,1.0,731.70151,3.0,2,358.0,21.0,-46.574259162420944,-23.316154327610324,360.0,21.0,-46.59739146013267,-23.24142730041853,,,,,,,,,,,,,8.0,1.0,2.0,2.0,15.0,,,,6.0,30.0,2.0,7.0,30.0,2.0,60.0,15.0,4.0,,,,3.0,2.0,3.0,128998
